cluster_id2,GUASTO CAVO
202309280630_17,False
202309280630_20,False
202309280630_30,False
202309280630_4,False
202309280634_1,False
202309280634_11,False
202309280634_14,False
202309280634_16,False
202309280634_4,False
202309280634_6,False
202309280634_8,False
202309280654_7,False
202309290008_13,True
202309290100_17,True
202309290114_2,True
202309290114_5,True
202309290114_7,True
202309290114_8,True
202309290116_10,True
202309290116_11,True
202309290116_14,True
202309290116_15,True
202309290116_16,True
202309290116_19,True
202309290116_9,True
202309290118_1,True
202309290118_12,True
202309290118_13,True
202309290118_14,True
202309290118_8,True
202309290122_7,True
202309290130_15,True
202309290146_5,True
202309290218_6,True
202309290228_3,True
202309290250_4,True
202309290252_3,True
202309290252_8,True
202309290258_20,True
202309290310_11,True
202309290310_14,True
202309290310_7,True
202310030204_1,True
202310030204_13,True
202310030206_5,True
202310030206_6,True
202310030208_13,True
202310030208_16,True
202310030208_17,True
202310030208_23,True
202310030208_4,True
202310030210_1,True
202310030210_10,True
202310030210_11,True
202310030210_13,True
202310030210_15,True
202310030210_18,True
202310030210_20,True
202310030210_22,True
202310030210_23,True
202310030210_26,True
202310030210_27,True
202310030210_4,True
202310030210_5,True
202310030210_7,True
202310030212_12,True
202310030212_5,True
202310030212_6,True
202310030214_10,True
202310030214_11,True
202310030214_14,True
202310030216_12,True
202310030216_17,True
202310030216_18,True
202310030218_10,True
202310030220_28,True
202310030220_7,True
202310030300_6,True
202310030322_13,False
202310030322_16,False
202310030322_2,True
202310030322_8,False
202310030324_9,True
202310030358_7,False
202310030408_6,False
202310040142_4,True
202310040200_12,True
202310040200_6,True
202310040200_8,True
202310040202_12,True
202310040202_13,True
202310040202_16,True
202310040202_19,True
202310040202_7,True
202310040202_9,True
202310040204_2,True
202310040204_22,True
202310040204_26,True
202310040204_3,True
202310040204_33,True
202310040204_4,True
202310040204_5,True
202310040204_6,True
202310040204_8,True
202310040206_4,True
202310040208_15,True
202310040208_21,True
202310040212_10,True
202310040212_7,True
202310040410_9,True
202310040414_12,True
202310040414_16,True
202310040414_4,True
202310040414_9,True
202310040424_29,True
202310040444_1,True
202310040450_11,True
202310040454_11,True
202310040454_6,True
202310040456_21,True
202310040458_20,True
202310040506_3,True
202310040536_18,True
202310040608_1,False
202310040608_14,False
202310050100_5,True
202310050100_6,True
202310050102_31,True
202310050104_22,True
202310050104_4,True
202310050106_16,True
202310050108_24,True
202310050140_3,True
202310050148_12,False
202310050202_4,False
202310050204_12,False
202310050204_17,False
202310050206_8,False
202310050210_4,False
202310050210_7,False
202310050212_15,False
202310050212_19,False
202310050212_22,False
202310050214_2,False
202310050214_22,False
202310050214_24,False
202310050214_6,False
202310050216_11,False
202310050338_1,True
202310050340_9,True
202310050504_2,True
202310050504_4,True
202310050504_7,True
202310050516_1,False
202310050520_19,False
202310050524_1,True
202310050524_4,True
202310050538_12,True
202310050538_9,True
202310050540_8,True
202310050540_9,True
202310050542_31,True
202310050622_8,True
202310050622_9,True
202310050650_4,True
202310051338_19,False
202310060046_20,True
202310060052_8,True
202310060102_19,True
202310060102_20,True
202310060104_1,True
202310060104_13,True
202310060104_19,True
202310060104_24,True
202310060104_26,True
202310060104_27,True
202310060104_4,True
202310060104_8,True
202310060106_1,True
202310060106_2,True
202310060108_15,True
202310060108_16,True
202310060108_17,True
202310060108_23,True
202310060108_24,True
202310060108_30,True
202310060108_4,True
202310060110_4,True
202310060112_8,True
202310060128_60,True
202310060130_1,True
202310060146_2,True
202310060148_1,True
202310060148_16,True
202310060148_17,True
202310060150_11,True
202310060150_14,True
202310060150_16,True
202310060152_1,True
202310060210_16,True
202310060216_53,True
202310060236_42,True
202310060236_49,True
202310060306_25,True
202310060312_7,True
202310060314_12,True
202310060314_14,True
202310060406_35,True
202310060406_43,True
202310060410_9,True
202310060526_1,True
202310060526_10,True
202310060526_6,True
202310060528_19,True
202310060528_20,True
202310060528_9,True
202310060550_18,True
202310060652_15,True
202310060700_43,True
202310100202_5,True
202310100218_3,True
202310100254_10,True
202310100254_8,True
202310100614_2,True
202310100632_3,True
202310100956_20,False
202310110108_16,True
202310110152_5,True
202310110156_14,True
202310110158_1,True
202310110200_10,True
202310110200_14,True
202310110202_8,True
202310110204_10,True
202310110204_11,True
202310110204_13,True
202310110204_14,True
202310110204_16,True
202310110204_4,True
202310110204_5,True
202310110206_12,True
202310110206_13,True
202310110206_14,True
202310110206_17,True
202310110206_19,True
202310110206_26,True
202310110206_27,True
202310110206_29,True
202310110206_8,True
202310110208_1,True
202310110208_10,True
202310110208_2,True
202310110208_23,True
202310110208_25,True
202310110208_7,True
202310110210_13,True
202310110210_3,True
202310110210_7,True
202310110238_6,True
202310110240_5,True
202310110258_1,True
202310110258_14,True
202310110258_18,True
202310110258_7,True
202310110306_1,True
202310110322_18,True
202310110328_6,True
202310110336_8,True
202310110416_1,True
202310110416_14,True
202310110416_17,True
202310110430_4,True
202310110432_2,True
202310110432_6,True
202310110914_12,True
202310111022_14,True
202310120050_8,True
202310120058_3,True
202310120100_11,True
202310120100_8,True
202310120102_1,True
202310120102_6,True
202310120104_10,True
202310120104_11,True
202310120104_19,True
202310120104_23,True
202310120104_27,True
202310120104_3,True
202310120104_5,True
202310120104_6,True
202310120104_7,True
202310120106_13,True
202310120106_2,True
202310120112_12,True
202310120112_16,True
202310120112_5,True
202310120112_8,True
202310120114_1,True
202310120114_10,True
202310120114_15,True
202310120114_16,True
202310120114_6,True
202310120114_9,True
202310120120_1,True
202310120202_17,True
202310120202_3,True
202310120206_2,True
202310120206_6,True
202310120206_7,True
202310120208_14,True
202310120208_3,True
202310120210_14,True
202310120210_18,True
202310120212_1,True
202310120212_12,True
202310120214_9,True
202310120216_7,True
202310120218_12,True
202310120232_10,True
202310120246_11,True
202310120300_6,True
202310120316_12,True
202310120328_2,True
202310120330_9,True
202310120334_13,True
202310120334_8,True
202310120336_7,True
202310120336_9,True
202310120338_3,True
202310120354_5,True
202310120402_1,True
202310120412_2,True
202310120418_12,False
202310120420_10,False
202310120426_11,False
202310120438_12,True
202310120452_14,True
202310120452_18,True
202310120500_9,False
202310120512_1,True
202310120522_13,True
202310120542_13,True
202310120542_6,True
202310120542_8,True
202310120552_10,False
202310130102_12,True
202310130102_4,True
202310130106_18,True
202310130202_15,True
202310130202_5,True
202310130204_13,True
202310130204_15,True
202310130204_2,True
202310130204_8,True
202310130206_1,True
202310130206_10,True
202310130206_18,True
202310130206_2,False
202310130206_6,False
202310130206_8,True
202310130206_9,True
202310130208_11,False
202310130208_14,False
202310130208_15,True
202310130208_18,False
202310130208_2,False
202310130208_24,False
202310130208_6,False
202310130208_7,False
202310130210_5,False
202310130236_1,True
202310130236_14,True
202310130236_7,True
202310130240_12,True
202310130240_9,True
202310130242_2,True
202310130324_6,True
202310130328_4,True
202310130348_1,True
202310130348_6,True
202310150124_14,True
202310150124_8,True
202310150138_10,True
202310150150_9,True
202310170104_5,False
202310170116_1,True
202310170116_17,True
202310170116_9,True
202310170138_1,True
202310170138_6,True
202310170200_11,False
202310170204_7,False
202310170206_10,False
202310170208_12,True
202310170208_17,True
202310170208_25,True
202310170208_36,True
202310170210_10,True
202310170210_18,True
202310170210_20,True
202310170210_21,True
202310170210_24,True
202310170210_5,True
202310170218_10,True
202310170222_8,False
202310170228_9,True
202310170248_2,False
202310170250_12,False
202310170252_11,False
202310170252_12,True
202310170252_14,False
202310170252_18,False
202310170252_8,False
202310170258_12,True
202310170258_2,True
202310170258_5,True
202310170322_10,True
202310170332_8,True
202310170334_11,False
202310170344_31,True
202310170346_2,True
202310170422_3,True
202310170422_7,True
202310170428_2,False
202310170958_21,False
202310180048_2,True
202310180052_6,True
202310180100_21,True
202310180102_12,True
202310180102_14,True
202310180102_18,True
202310180104_10,True
202310180104_12,True
202310180104_15,True
202310180104_4,True
202310180104_6,True
202310180104_8,True
202310180106_1,True
202310180106_10,True
202310180106_15,True
202310180106_16,True
202310180106_19,True
202310180106_2,True
202310180106_20,True
202310180106_21,True
202310180106_23,True
202310180106_24,True
202310180106_25,True
202310180106_26,True
202310180106_27,True
202310180106_28,True
202310180106_3,True
202310180106_4,True
202310180106_5,True
202310180106_7,True
202310180106_8,True
202310180106_9,True
202310180108_18,True
202310180108_20,True
202310180108_22,True
202310180108_23,True
202310180108_3,True
202310180108_4,True
202310180108_8,True
202310180110_18,True
202310180110_23,True
202310180110_25,True
202310180110_29,True
202310180110_36,True
202310180110_46,True
202310180110_49,True
202310180110_50,True
202310180110_62,True
202310180110_67,True
202310180112_13,True
202310180112_5,True
202310180116_11,True
202310180116_7,True
202310180118_3,True
202310180122_24,True
202310180122_5,True
202310180124_27,True
202310180126_1,True
202310180128_17,True
202310180134_8,True
202310180138_5,True
202310180142_5,True
202310180158_35,True
202310180208_10,True
202310180238_1,True
202310180240_6,True
202310180242_3,True
202310180244_1,True
202310180244_10,True
202310180244_13,True
202310180244_15,True
202310180244_17,True
202310180244_6,True
202310180246_10,True
202310180246_14,True
202310180246_20,True
202310180310_4,True
202310180316_11,True
202310180316_18,True
202310180316_6,True
202310180324_20,True
202310180400_3,True
202310180400_9,True
202310180404_6,True
202310180418_12,True
202310180440_10,True
202310180444_9,True
202310180538_13,False
202310180540_12,False
202310180540_2,False
202310180540_3,False
202310180540_5,False
202310180542_10,False
202310180542_12,False
202310180542_14,False
202310180542_17,False
202310180542_23,False
202310180556_1,False
202310190138_13,True
202310190156_10,True
202310190204_15,True
202310190204_2,True
202310190206_1,True
202310190544_3,True
202310190610_1,False
202310190610_7,False
202310190610_8,False
202310200102_5,True
202310200104_7,True
202310200106_10,True
202310200106_13,True
202310200106_15,True
202310200106_18,True
202310200106_19,True
202310200108_5,True
202310200116_6,True
202310200206_31,True
202310240038_8,True
202310240048_21,True
202310240102_18,True
202310240102_19,True
202310240102_6,True
202310240102_9,True
202310240104_27,True
202310240106_10,True
202310240106_14,True
202310240106_5,True
202310240108_1,True
202310240108_10,True
202310240108_12,True
202310240108_17,True
202310240108_18,True
202310240108_21,True
202310240108_22,True
202310240108_25,True
202310240108_27,True
202310240108_33,True
202310240108_34,True
202310240108_35,True
202310240108_36,True
202310240108_37,True
202310240108_38,True
202310240108_39,True
202310240108_6,True
202310240108_7,True
202310240108_9,True
202310240116_3,True
202310240140_3,False
202310240152_12,True
202310240154_12,False
202310240154_25,False
202310240154_8,False
202310240156_19,False
202310240156_6,False
202310240202_21,True
202310240204_1,True
202310240204_10,True
202310240204_6,True
202310240206_13,True
202310240206_8,True
202310240210_20,True
202310240232_24,True
202310240236_2,True
202310240300_11,True
202310240300_16,True
202310240300_17,True
202310240302_15,True
202310240308_8,True
202310240312_2,True
202310240338_3,False
202310240356_1,True
202310240356_2,True
202310240554_9,True
202310241406_22,False
202310241412_7,False
202310241430_11,False
202310250108_1,True
202310250114_8,True
202310250140_51,True
202310250146_11,True
202310250146_33,True
202310250146_35,True
202310250146_48,True
202310250146_51,True
202310250158_15,True
202310250158_6,True
202310250200_2,True
202310250200_35,True
202310250200_42,True
202310250216_9,True
202310250218_18,True
202310250222_30,False
202310250222_7,True
202310250224_19,False
202310250224_28,False
202310250232_32,True
202310250232_64,True
202310250238_36,True
202310250238_47,True
202310250238_49,True
202310250238_6,True
202310250244_12,False
202310250246_17,True
202310250246_28,False
202310250246_43,False
202310250246_53,True
202310250252_31,True
202310250252_66,True
202310250254_71,True
202310250256_45,True
202310250258_17,True
202310250258_45,True
202310250258_55,True
202310250258_7,True
202310250306_22,True
202310250308_6,True
202310250310_22,True
202310250312_30,True
202310250312_34,True
202310250314_23,True
202310250320_7,False
202310250324_15,True
202310250328_11,False
202310250328_16,False
202310250330_7,False
202310250352_8,True
202310260100_12,True
202310260106_1,True
202310260106_11,True
202310260106_12,True
202310260106_14,True
202310260106_16,True
202310260106_18,True
202310260106_2,True
202310260106_21,True
202310260106_3,True
202310260106_4,True
202310260106_7,True
202310260106_8,True
202310260106_9,True
202310260108_1,True
202310260108_11,True
202310260108_12,True
202310260108_13,True
202310260108_17,True
202310260108_19,True
202310260108_20,True
202310260108_22,True
202310260108_24,True
202310260108_25,True
202310260108_30,True
202310260108_31,True
202310260108_34,True
202310260108_35,True
202310260108_36,True
202310260108_38,True
202310260108_5,True
202310260108_6,True
202310260108_9,True
202310260110_1,True
202310260110_10,True
202310260110_3,True
202310260110_9,True
202310260116_14,True
202310260122_9,True
202310260148_1,True
202310260158_8,True
202310260200_13,True
202310260202_8,True
202310260204_14,True
202310260204_7,True
202310260204_8,True
202310260206_2,True
202310260206_8,True
202310260208_10,True
202310260208_18,True
202310260208_2,True
202310260208_27,True
202310260208_29,True
202310260208_3,True
202310260208_8,True
202310260226_11,True
202310260234_12,False
202310260306_6,False
202310260312_4,False
202310260312_9,False
202310260314_5,False
202310260316_1,False
202310260316_4,False
202310260324_10,False
202310260326_1,False
202310260328_14,True
202310260328_16,True
202310260332_8,True
202310260348_12,True
202310260348_6,True
202310260356_5,True
202310260406_18,True
202310260406_3,True
202310260410_11,True
202310260412_2,True
202310260422_10,True
202310260426_13,True
202310260440_12,True
202310260452_8,True
202310260458_1,True
202310260458_5,True
202310260518_11,True
202310260526_22,True
202310260536_6,False
202310260552_15,True
202310261212_1,False
202310270112_8,True
202310270114_2,True
202310270126_12,True
202310270126_4,True
202310270128_11,True
202310270128_29,True
202310270138_19,True
202310270202_15,True
202310270204_2,True
202310270204_20,True
202310270204_3,True
202310270214_15,False
202310270222_11,False
202310270302_2,True
202310270306_8,True
202310270308_11,True
202310270308_13,True
202310270308_15,True
202310270308_4,True
202310270308_9,True
202310270310_10,True
202310270310_6,True
202310270310_8,True
202310270310_9,True
202310270312_11,True
202310270312_12,True
202310270312_6,True
202310270312_9,True
202310270314_1,True
202310270314_13,True
202310270314_14,True
202310270314_17,True
202310270314_4,True
202310270318_8,True
202310270322_14,True
202310270328_7,True
202310270330_6,True
202310270344_22,True
202310270418_6,True
202310270422_8,True
202310270424_11,True
202310270426_2,True
202310270432_6,True
202310270438_16,True
202310270442_10,True
202310270452_5,True
202310270514_2,True
202310270514_21,True
202310270514_4,True
202310270516_20,True
202310270528_10,True
202310270528_17,True
202310280106_8,True
202310280108_13,True
202310280108_17,True
202310280114_10,True
202310280114_13,True
202310280114_14,True
202310280114_17,True
202310280114_18,True
202310280114_21,True
202310280118_1,True
202310280118_10,True
202310280118_16,True
202310280118_18,True
202310280118_5,True
202310280118_6,True
202310280126_2,True
202310280206_11,True
202310280208_5,True
202310280248_6,True
202310280256_4,True
202310301402_2,False
202310310104_15,True
202310310104_17,True
202310310104_20,True
202310310106_12,True
202310310108_1,True
202310310108_26,True
202310310108_28,True
202310310110_17,True
202310310110_18,True
202310310110_27,True
202310310110_4,True
202310310156_21,True
202310310202_4,True
202310310204_17,True
202310310206_20,True
202310310208_11,True
202310310300_19,True
202310310316_26,True
202310310356_5,True
202310310356_9,True
202310311050_14,False
202310311052_15,False
202311020102_7,True
202311020104_10,True
202311020104_13,True
202311020106_16,True
202311020206_4,True
202311020208_10,True
202311020210_10,True
202311020214_11,True
202311020214_13,True
202311020214_14,True
202311020214_15,True
202311020214_16,True
202311020214_2,True
202311020214_20,True
202311020214_22,True
202311020214_5,True
202311020214_7,True
202311020214_9,True
202311020216_10,True
202311020216_11,True
202311020216_16,True
202311020216_3,True
202311020218_1,True
202311020218_15,True
202311020230_8,True
202311020232_6,True
202311020234_8,True
202311020236_1,True
202311020238_10,True
202311020238_15,True
202311020238_3,True
202311020238_7,True
202311020248_2,True
202311020250_10,True
202311020252_9,True
202311020458_1,True
202311020506_9,True
202311022320_13,True
202311030102_18,True
202311030102_8,True
202311030104_1,True
202311030104_16,True
202311030108_14,True
202311030120_18,True
202311030124_11,True
202311030124_4,True
202311030128_1,True
202311030128_14,True
202311030128_15,True
202311030128_19,True
202311030128_2,True
202311030128_20,True
202311030128_25,True
202311030128_26,True
202311030128_29,True
202311030128_38,True
202311030128_6,True
202311030128_7,True
202311030134_13,True
202311030134_9,True
202311030138_14,True
202311030140_11,True
202311030140_6,True
202311030202_9,True
202311030214_16,True
202311030226_1,True
202311030228_17,True
202311030228_23,True
202311060938_22,False
202311060940_21,False
202311061016_20,False
202311061520_1,False
202311061522_13,False
202311061538_21,False
202311070104_15,True
202311070104_5,True
202311070138_14,True
202311070158_6,True
202311070204_19,True
202311070204_5,True
202311070206_20,True
202311070210_21,True
202311070210_44,True
202311070212_10,True
202311070212_20,True
202311070212_29,True
202311070212_4,True
202311070212_8,True
202311070214_24,False
202311070214_25,False
202311070214_5,False
202311070214_6,False
202311070216_14,True
202311070216_15,True
202311070216_17,True
202311070216_24,False
202311070216_7,True
202311070218_15,True
202311070220_10,True
202311070220_8,False
202311070236_10,True
202311070236_14,True
202311070236_15,True
202311070236_17,True
202311070236_7,True
202311070236_8,True
202311070246_5,True
202311070306_5,True
202311070314_8,True
202311070356_2,True
202311070356_6,True
202311070358_5,True
202311070400_12,True
202311070404_1,True
202311070408_11,True
202311070408_2,True
202311070412_9,True
202311070418_4,True
202311070418_8,True
202311070422_18,True
202311070518_16,True
202311070534_2,True
202311070536_10,True
202311070920_33,False
202311071026_8,False
202311071344_15,False
202311071618_18,False
202311080116_15,True
202311080138_21,True
202311080202_11,True
202311080202_13,True
202311080202_15,True
202311080202_2,True
202311080202_4,True
202311080202_7,True
202311080202_9,True
202311080204_18,True
202311080204_21,True
202311080204_23,True
202311080204_24,True
202311080204_25,True
202311080204_26,True
202311080204_27,True
202311080204_31,True
202311080204_32,True
202311080204_35,True
202311080204_36,True
202311080204_37,True
202311080204_39,True
202311080204_4,True
202311080204_42,True
202311080204_45,True
202311080204_48,True
202311080204_52,True
202311080204_53,True
202311080204_54,True
202311080204_56,True
202311080204_9,True
202311080206_14,True
202311080206_29,True
202311080206_4,True
202311080210_3,True
202311080212_10,True
202311080212_6,True
202311080222_12,True
202311080224_6,True
202311080226_6,True
202311080234_15,True
202311080236_6,True
202311080238_10,True
202311080238_8,True
202311080238_9,True
202311080240_13,True
202311080242_2,True
202311080242_7,True
202311080248_10,True
202311080248_16,True
202311080254_2,True
202311080300_8,True
202311080304_2,True
202311080306_9,True
202311080430_11,True
202311080434_15,True
202311080504_14,True
202311080614_2,True
202311080616_7,True
202311081356_6,False
202311082322_12,True
202311090104_12,True
202311090104_16,True
202311090104_2,True
202311090106_1,True
202311090106_13,True
202311090106_14,True
202311090106_16,True
202311090106_19,True
202311090106_22,True
202311090106_24,True
202311090106_25,True
202311090106_8,True
202311090108_10,True
202311090108_11,True
202311090108_12,True
202311090108_14,True
202311090108_19,True
202311090108_2,True
202311090108_5,True
202311090108_7,True
202311090108_8,True
202311090108_9,True
202311090110_1,True
202311090110_11,True
202311090110_12,True
202311090110_13,True
202311090110_15,True
202311090110_17,True
202311090110_18,True
202311090110_20,True
202311090110_24,True
202311090110_28,True
202311090110_30,True
202311090110_32,True
202311090110_34,True
202311090110_5,True
202311090110_8,True
202311090112_17,True
202311090112_19,True
202311090112_41,True
202311090112_45,True
202311090118_20,True
202311090120_11,True
202311090120_13,True
202311090120_2,True
202311090124_3,True
202311090130_9,True
202311090132_8,True
202311090154_18,True
202311090242_12,True
202311090250_6,True
202311090252_2,True
202311090252_4,True
202311090252_9,True
202311090306_9,True
202311090308_12,True
202311090308_13,True
202311090308_4,True
202311090310_10,True
202311090310_17,True
202311090310_18,True
202311090310_23,True
202311090310_3,True
202311090312_1,True
202311090312_15,True
202311090312_4,True
202311090502_3,True
202311090702_13,True
202311091014_14,False
202311091040_15,False
202311091146_17,False
202311091154_18,False
202311091458_9,False
202311100110_5,True
202311100112_2,True
202311100112_3,True
202311100114_13,True
202311100116_14,True
202311100126_2,True
202311100126_8,True
202311100152_11,True
202311100158_6,True
202311100200_10,True
202311100200_13,True
202311100200_15,True
202311100200_16,True
202311100200_19,True
202311100200_4,True
202311100200_6,True
202311100202_12,True
202311100202_14,True
202311100202_19,True
202311100202_2,True
202311100202_21,True
202311100202_22,True
202311100202_23,True
202311100202_25,True
202311100202_29,True
202311100202_3,True
202311100202_31,True
202311100202_34,True
202311100202_38,True
202311100202_5,True
202311100202_8,True
202311100204_6,True
202311100210_13,True
202311100214_8,True
202311100304_4,True
202311100310_9,True
202311100312_4,True
202311100326_9,True
202311100338_2,True
202311100338_6,True
202311100340_2,True
202311100410_12,True
202311100554_3,True
202311100556_1,True
202311110124_15,True
202311110124_3,True
202311110124_7,True
202311110126_3,True
202311110134_6,True
202311110316_7,True
202311140056_1,True
202311140056_12,True
202311140100_5,True
202311140102_15,True
202311140102_27,True
202311140102_28,True
202311140104_11,True
202311140104_14,False
202311140104_18,True
202311140104_4,True
202311140106_11,True
202311140106_12,False
202311140106_21,False
202311140106_5,False
202311140108_1,True
202311140108_23,True
202311140108_29,True
202311140108_33,True
202311140108_34,True
202311140108_6,True
202311140108_7,True
202311140108_8,False
202311140108_9,False
202311140110_10,True
202311140110_11,True
202311140110_16,True
202311140110_24,True
202311140110_3,True
202311140110_4,True
202311140112_2,True
202311140114_9,True
202311140116_16,True
202311140116_6,True
202311140118_1,True
202311140118_10,True
202311140118_14,True
202311140118_6,True
202311140128_1,True
202311140132_12,True
202311140134_13,True
202311140134_14,False
202311140134_2,True
202311140134_20,False
202311140134_21,True
202311140134_25,True
202311140134_33,False
202311140134_4,False
202311140134_40,False
202311140134_5,False
202311140136_15,True
202311140144_2,True
202311140144_25,True
202311140152_1,True
202311140152_38,True
202311140158_5,False
202311140200_17,False
202311140204_1,True
202311140204_12,False
202311140204_14,False
202311140204_15,False
202311140204_4,False
202311140204_5,False
202311140204_6,False
202311140204_7,False
202311140206_7,False
202311140218_1,False
202311140218_8,True
202311140224_15,False
202311140224_18,False
202311140224_3,False
202311140224_5,False
202311140224_7,False
202311140232_4,True
202311140250_5,True
202311140306_4,False
202311140310_5,False
202311140314_10,False
202311140314_13,False
202311140314_14,False
202311140314_15,False
202311140314_16,False
202311140314_17,False
202311140314_20,False
202311140314_24,False
202311140314_28,False
202311140314_33,False
202311140314_4,False
202311140314_9,False
202311140316_8,False
202311140324_7,True
202311140650_1,True
202311140652_24,True
202311150104_1,False
202311150104_27,False
202311150104_28,False
202311150106_8,False
202311150108_1,False
202311150108_11,False
202311150108_13,False
202311150108_14,False
202311150108_16,False
202311150108_21,False
202311150108_25,False
202311150108_28,False
202311150108_30,False
202311150108_32,False
202311150108_35,False
202311150108_36,False
202311150108_7,False
202311150112_3,False
202311150116_12,False
202311150116_16,False
202311150118_8,False
202311150120_22,False
202311150120_3,False
202311150124_1,False
202311150124_11,False
202311150124_14,False
202311150124_16,False
202311150124_17,False
202311150124_18,False
202311150124_25,False
202311150124_28,False
202311150124_3,False
202311150124_7,False
202311150126_18,False
202311150130_6,False
202311150158_15,True
202311150200_10,True
202311150200_11,True
202311150200_3,True
202311150200_5,True
202311150202_1,True
202311150202_13,True
202311150202_15,True
202311150202_19,True
202311150202_20,True
202311150202_23,True
202311150202_25,True
202311150202_26,True
202311150202_34,True
202311150204_10,True
202311150204_12,True
202311150204_15,True
202311150204_2,True
202311150204_21,True
202311150204_22,True
202311150204_25,True
202311150204_34,True
202311150204_38,True
202311150204_39,True
202311150204_45,True
202311150204_49,True
202311150204_5,True
202311150206_10,True
202311150206_16,True
202311150206_18,True
202311150206_19,True
202311150206_21,True
202311150206_23,True
202311150206_29,True
202311150206_33,True
202311150206_34,True
202311150206_35,True
202311150206_4,True
202311150206_41,True
202311150206_42,True
202311150206_5,True
202311150206_7,True
202311150206_8,True
202311150208_1,True
202311150208_10,True
202311150208_14,True
202311150208_20,True
202311150208_25,True
202311150208_9,True
202311150210_14,True
202311150210_15,True
202311150210_3,True
202311150214_16,True
202311150218_5,True
202311150224_8,True
202311150226_17,True
202311150302_2,False
202311150304_9,False
202311150308_5,False
202311150308_6,False
202311150310_11,False
202311150310_18,False
202311150346_10,False
202311150354_4,False
202311150404_17,False
202311150404_3,False
202311150406_25,False
202311150406_31,False
202311150408_13,False
202311150408_15,False
202311150408_20,False
202311150410_10,False
202311150410_11,False
202311150410_13,False
202311150410_6,False
202311150412_15,False
202311150412_21,False
202311150412_23,False
202311150412_24,False
202311150412_3,False
202311150412_8,False
202311150414_1,False
202311150414_10,False
202311150414_11,False
202311150414_21,False
202311150414_34,False
202311150508_12,True
202311150536_8,True
202311150610_16,True
202311150628_1,True
202311150858_16,False
202311160036_5,False
202311160118_10,True
202311160130_1,False
202311160130_10,False
202311160152_5,True
202311160216_8,True
202311160222_10,True
202311160224_12,True
202311160224_14,True
202311160224_5,True
202311160224_8,True
202311160226_1,True
202311160226_15,True
202311160226_17,True
202311160240_6,True
202311160848_7,True
202311161006_34,True
202311161050_14,False
202311210204_13,True
202311210204_4,True
202311210204_7,True
202311210204_8,True
202311210206_10,False
202311210206_4,False
202311210206_9,True
202311210208_1,False
202311210208_10,False
202311210208_15,False
202311210208_16,False
202311210208_2,True
202311210208_3,False
202311210208_5,False
202311210208_8,True
202311210210_12,True
202311210210_14,True
202311210210_5,False
202311210210_6,True
202311210210_9,True
202311210246_5,True
202311210436_5,True
202311210448_7,True
202311210514_10,False
202311210514_4,False
202311211346_3,False
202311220102_6,True
202311220200_14,True
202311220204_9,True
202311220858_12,False
202311230002_14,True
202311230002_16,True
202311230002_28,True
202311230002_36,True
202311230004_12,True
202311230004_14,True
202311230004_2,True
202311230020_28,True
202311230144_10,True
202311230202_2,True
202311230206_6,True
202311230206_8,True
202311230208_14,True
202311230208_7,False
202311230210_12,False
202311230212_1,True
202311230212_10,False
202311230212_19,False
202311230214_15,False
202311230214_8,False
202311230216_1,False
202311230216_10,False
202311230216_11,False
202311230216_17,False
202311230216_24,False
202311230216_4,False
202311230216_5,False
202311230216_7,False
202311230218_8,False
202311230218_9,False
202311230220_5,False
202311230230_17,False
202311230234_1,False
202311230300_11,True
202311230300_17,True
202311230304_17,True
202311230304_28,True
202311231420_26,False
202311240052_11,True
202311240054_11,True
202311240054_17,True
202311240054_9,True
202311240056_11,True
202311240056_14,True
202311240056_17,True
202311240056_19,True
202311240056_2,True
202311240058_16,True
202311240100_22,True
202311240124_4,True
202311240204_17,True
202311240206_14,True
202311240220_12,True
202311240244_8,True
202311240246_15,True
202311240414_5,True
202311240416_8,True
202311240424_6,True
202311240454_7,True
202311240456_29,True
202311240458_10,True
202311240458_4,True
202311240458_7,True
202311240458_9,True
202311240500_28,True
202311240500_35,True
202311240508_15,True
202311240510_11,True
202311240510_2,True
202311240532_11,True
202311270202_8,False
202311270208_18,False
202311280102_21,True
202311280102_4,True
202311280106_1,True
202311280106_26,True
202311280106_35,True
202311280106_6,True
202311280114_13,True
202311280148_25,True
202311280156_6,True
202311280200_43,True
202311280200_44,True
202311280200_46,True
202311280200_47,True
202311280202_14,True
202311280202_5,True
202311280204_1,True
202311280204_10,True
202311280204_16,True
202311280204_17,True
202311280204_18,True
202311280204_21,True
202311280204_22,True
202311280204_24,True
202311280204_30,True
202311280204_34,True
202311280204_5,True
202311280204_8,True
202311280204_9,True
202311280206_14,True
202311280206_6,True
202311280210_1,True
202311280210_18,True
202311280210_32,True
202311280212_13,True
202311280232_11,True
202311280236_1,True
202311280254_3,True
202311280306_12,True
202311280312_12,True
202311280312_19,True
202311280312_3,True
202311280316_12,True
202311280324_1,True
202311280328_3,True
202311280334_2,True
202311280340_10,True
202311280342_3,True
202311280344_3,True
202311280352_3,True
202311280402_11,True
202311280510_20,True
202311280512_1,True
202311281034_27,False
202311290936_15,False
202311300146_13,True
202311300148_10,True
202311300148_2,True
202311300202_12,True
202311300204_6,True
202311300206_12,True
202311300206_9,True
202311300212_14,False
202311300216_2,False
202311300216_20,False
202311300216_27,False
202311300218_12,False
202311300228_14,True
202311300228_26,True
202311300230_1,True
202311300230_12,True
202311300230_16,True
202311300230_18,False
